;address;area;metr_price;price;url
158;Москва, ЦАО, р-н Арбат, ул. Арбат, 24;1000 м²;18 000 ₽ за м²/год;1 500 000 ₽/мес;https://www.cian.ru/rent/commercial/258121034/
159;Москва, ЦАО, р-н Пресненский, Большой Тишинский пер., 38;126.2 м²;42 000 ₽ за м²/год;441 700 ₽/мес;https://www.cian.ru/rent/commercial/212823604/
160;Москва, ЦАО, р-н Пресненский, Большой Тишинский пер., 38;158.3 м²;42 000 ₽ за м²/год;554 051 ₽/мес;https://www.cian.ru/rent/commercial/212823604/
161;Москва, ЦАО, р-н Пресненский, Большой Тишинский пер., 38;205.1 м²;42 000 ₽ за м²/год;717 850 ₽/мес;https://www.cian.ru/rent/commercial/212823604/
162;Москва, ЦАО, р-н Тверской, Старопименовский пер., 18С2;222 м²;31 000 ₽ за м²/год;573 500 ₽/мес;https://www.cian.ru/rent/commercial/256204532/
163;Москва, ЦАО, р-н Тверской, Старопименовский пер., 18С2;322.2 м²;31 000 ₽ за м²/год;832 350 ₽/мес;https://www.cian.ru/rent/commercial/256204532/
164;Москва, ЦАО, р-н Тверской, Старопименовский пер., 18С2;544.2 м²;31 000 ₽ за м²/год;1 405 850 ₽/мес;https://www.cian.ru/rent/commercial/256204532/
165;Москва, ЦАО, р-н Тверской, Новослободская ул., 21;124.9 м²;30 000 ₽ за м²/год;312 250 ₽/мес;https://www.cian.ru/rent/commercial/266988214/
166;Москва, ЦАО, р-н Тверской, Новослободская ул., 21;283.9 м²;30 000 ₽ за м²/год;709 750 ₽/мес;https://www.cian.ru/rent/commercial/266988214/
167;Москва, ЦАО, р-н Тверской, Новослободская ул., 21;297.1 м²;30 000 ₽ за м²/год;742 750 ₽/мес;https://www.cian.ru/rent/commercial/266988214/
168;Москва, ЦАО, р-н Тверской, Новослободская ул., 21;408.8 м²;30 000 ₽ за м²/год;1 022 000 ₽/мес;https://www.cian.ru/rent/commercial/266988214/
169;Москва, ЦАО, р-н Тверской, Новослободская ул., 21;581 м²;30 000 ₽ за м²/год;1 452 500 ₽/мес;https://www.cian.ru/rent/commercial/266988214/
170;Москва, ЦАО, р-н Тверской, Новослободская ул., 21;600.9 м²;30 000 ₽ за м²/год;1 502 250 ₽/мес;https://www.cian.ru/rent/commercial/266988214/
171;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;12.4 м²;212 903 ₽ за м²/год;220 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
172;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;12.5 м²;288 000 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
173;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;13 м²;203 077 ₽ за м²/год;220 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
174;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;24.7 м²;160 324 ₽ за м²/год;330 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
175;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;29.3 м²;135 154 ₽ за м²/год;330 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
176;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;36 м²;100 000 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
177;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;38.7 м²;114 729 ₽ за м²/год;370 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
178;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;39.7 м²;111 839 ₽ за м²/год;370 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
179;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;44.6 м²;104 933 ₽ за м²/год;390 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
180;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;289.4 м²;62 198 ₽ за м²/год;1 500 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
181;Москва, СВАО, р-н Бутырский, Бутырская ул., 4;540.3 м²;96 169 ₽ за м²/год;4 330 000 ₽/мес;https://www.cian.ru/rent/commercial/267413728/
182;Москва, ЦАО, р-н Мещанский, Олимпийский просп., 16с5;700 м²;19 000 ₽ за м²/год;1 108 334 ₽/мес;https://www.cian.ru/rent/commercial/267886129/
183;Москва, ЦАО, р-н Мещанский, Олимпийский просп., 16с5;800 м²;19 000 ₽ за м²/год;1 266 667 ₽/мес;https://www.cian.ru/rent/commercial/267886129/
184;Москва, ЦАО, р-н Мещанский, Олимпийский просп., 16с5;900 м²;19 000 ₽ за м²/год;1 425 000 ₽/мес;https://www.cian.ru/rent/commercial/267886129/
185;Москва, ЦАО, р-н Мещанский, Олимпийский просп., 16с5;1000 м²;19 000 ₽ за м²/год;1 583 334 ₽/мес;https://www.cian.ru/rent/commercial/267886129/
186;Москва, ЦАО, р-н Мещанский, Олимпийский просп., 16с5;1200 м²;19 000 ₽ за м²/год;1 900 000 ₽/мес;https://www.cian.ru/rent/commercial/267886129/
187;Москва, ЦАО, р-н Мещанский, Олимпийский просп., 16с5;1500 м²;19 000 ₽ за м²/год;2 375 000 ₽/мес;https://www.cian.ru/rent/commercial/267886129/
188;Москва, ЦАО, р-н Мещанский, Олимпийский просп., 16с5;1711 м²;18 990 ₽ за м²/год;2 707 658 ₽/мес;https://www.cian.ru/rent/commercial/267886129/
189;Москва, СВАО, р-н Бутырский, Огородный проезд, 10;7 м²;52 001 ₽ за м²/год;30 334 ₽/мес;https://www.cian.ru/rent/commercial/201152432/
190;Москва, СВАО, р-н Бутырский, Огородный проезд, 10;45 м²;20 000 ₽ за м²/год;75 000 ₽/мес;https://www.cian.ru/rent/commercial/201152432/
191;Москва, СВАО, р-н Бутырский, Огородный проезд, 10;96.9 м²;24 000 ₽ за м²/год;193 800 ₽/мес;https://www.cian.ru/rent/commercial/201152432/
192;Москва, СВАО, р-н Бутырский, Огородный проезд, 10;100 м²;30 000 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/201152432/
193;Москва, СВАО, р-н Бутырский, Огородный проезд, 10;226 м²;14 000 ₽ за м²/год;263 667 ₽/мес;https://www.cian.ru/rent/commercial/201152432/
194;Москва, САО, р-н Западное Дегунино, Коровинское ш., 1А;21.1 м²;125 118 ₽ за м²/год;220 000 ₽/мес;https://www.cian.ru/rent/commercial/249915484/
195;Москва, САО, р-н Западное Дегунино, Коровинское ш., 1А;208.4 м²;54 702 ₽ за м²/год;950 000 ₽/мес;https://www.cian.ru/rent/commercial/249915484/
196;Москва, САО, р-н Западное Дегунино, Коровинское ш., 1А;229.5 м²;61 176 ₽ за м²/год;1 170 000 ₽/мес;https://www.cian.ru/rent/commercial/249915484/
197;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;7.8 м²;54 000 ₽ за м²/год;35 100 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
198;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;20.7 м²;23 200 ₽ за м²/год;40 020 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
199;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;32 м²;30 000 ₽ за м²/год;80 000 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
200;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;43 м²;30 000 ₽ за м²/год;107 500 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
201;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;58.4 м²;18 000 ₽ за м²/год;87 600 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
202;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;67.7 м²;24 000 ₽ за м²/год;135 400 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
203;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;69 м²;16 000 ₽ за м²/год;92 000 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
204;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;110 м²;16 000 ₽ за м²/год;146 667 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
205;Москва, САО, р-н Войковский, Старопетровский проезд, 1С2;284.9 м²;18 000 ₽ за м²/год;427 350 ₽/мес;https://www.cian.ru/rent/commercial/149671630/
206;Москва, САО, р-н Западное Дегунино, Дмитровское ш., 81;44 м²;45 000 ₽ за м²/год;165 000 ₽/мес;https://www.cian.ru/rent/commercial/256302665/
207;Москва, САО, р-н Западное Дегунино, Дмитровское ш., 81;64 м²;42 000 ₽ за м²/год;224 000 ₽/мес;https://www.cian.ru/rent/commercial/256302665/
208;Москва, САО, р-н Западное Дегунино, Дмитровское ш., 81;79 м²;42 000 ₽ за м²/год;276 500 ₽/мес;https://www.cian.ru/rent/commercial/256302665/
209;Москва, САО, р-н Западное Дегунино, Дмитровское ш., 81;196 м²;32 400 ₽ за м²/год;529 200 ₽/мес;https://www.cian.ru/rent/commercial/256302665/
210;Москва, САО, р-н Западное Дегунино, Дмитровское ш., 81;210 м²;32 400 ₽ за м²/год;567 000 ₽/мес;https://www.cian.ru/rent/commercial/256302665/
211;Москва, САО, р-н Западное Дегунино, Дмитровское ш., 81;366 м²;18 300 ₽ за м²/год;558 150 ₽/мес;https://www.cian.ru/rent/commercial/256302665/
212;Москва, САО, р-н Западное Дегунино, Дмитровское ш., 81;445 м²;18 300 ₽ за м²/год;678 625 ₽/мес;https://www.cian.ru/rent/commercial/256302665/
213;Москва, САО, р-н Западное Дегунино, Дмитровское ш., 81;917 м²;21 600 ₽ за м²/год;1 650 600 ₽/мес;https://www.cian.ru/rent/commercial/256302665/
214;Москва, ЦАО, р-н Арбат, ул. Арбат, 24;400 м²;19 500 ₽ за м²/год;650 000 ₽/мес;https://www.cian.ru/rent/commercial/258121034/
215;Москва, ЦАО, р-н Арбат, ул. Арбат, 24;750 м²;16 000 ₽ за м²/год;1 000 000 ₽/мес;https://www.cian.ru/rent/commercial/258121034/
216;Москва, ЦАО, р-н Арбат, ул. Арбат, 24;1000 м²;18 000 ₽ за м²/год;1 500 000 ₽/мес;https://www.cian.ru/rent/commercial/258121034/
217;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;42 м²;47 000 ₽ за м²/год;164 500 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
218;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;43 м²;47 000 ₽ за м²/год;168 417 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
219;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;44 м²;47 000 ₽ за м²/год;172 334 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
220;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;47 м²;47 000 ₽ за м²/год;184 084 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
221;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;51 м²;35 000 ₽ за м²/год;148 750 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
222;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;57 м²;35 000 ₽ за м²/год;166 250 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
223;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;57 м²;35 000 ₽ за м²/год;166 250 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
224;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;60 м²;35 000 ₽ за м²/год;175 000 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
225;Москва, ЮВАО, р-н Рязанский, Рязанский просп., 6К2;259 м²;30 000 ₽ за м²/год;647 500 ₽/мес;https://www.cian.ru/rent/commercial/240944108/
226;Москва, ЮАО, р-н Донской, 5-й Донской проезд, 23;125 м²;21 600 ₽ за м²/год;225 000 ₽/мес;https://www.cian.ru/rent/commercial/263161576/
